text,label,source_url
the Boixos Nois',ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Núñez,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
British,NORP,https://en.wikipedia.org/wiki/FC_Barcelona
1986,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
FIFA World Cup,EVENT,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Gary Lineker,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Andoni Zubizarreta,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Schuster,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Terry Venables,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
the beginning of the 1987–88 season,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Luis Aragonés,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Núñez,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Hesperia,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
1988,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Johan Cruyff,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Spanish,NORP,https://en.wikipedia.org/wiki/FC_Barcelona
Pep Guardiola,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
José Mari Bakero,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Jon Andoni Goikoetxea,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Miguel Angel Nadal,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Txiki Begiristain,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Ronald Koeman,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Michael Laudrup,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Romário,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
"Hristo Stoichkov.[78]
",ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Ten years,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
La Masia,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Cruyff,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
La Liga,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
1991 to 1994,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Sampdoria,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
1989,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
UEFA Cup Winners' Cup,EVENT,https://en.wikipedia.org/wiki/FC_Barcelona
1992,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
European Cup,EVENT,https://en.wikipedia.org/wiki/FC_Barcelona
Wembley,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Dutch,NORP,https://en.wikipedia.org/wiki/FC_Barcelona
Ronald Koeman,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
a Copa del Rey,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
1990,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
the European Super Cup,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
1992,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Supercopa de España,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Cruyff,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
two seasons,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Josep Lluís Núñez,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Cruyff,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Armand Caraben,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Joan Laporta,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
L'Elefant Blau,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Núñez,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Laporta,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Bobby Robson,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
a single season,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Ronaldo,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
the Copa del Rey,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
UEFA Cup Winners' Cup,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
the Supercopa de España,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Ronaldo,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Robson,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Louis van Gaal,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Ronaldo,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Inter Milan,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Luís Figo,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Patrick Kluivert,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Luis Enrique,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Rivaldo,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
a Copa del Rey,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
La Liga,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
1998,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
1999,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Rivaldo,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
European Footballer,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
the Year,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Real Madrid,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
the Champions League,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
van Gaal,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Núñez,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Exit Núñez,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Laporta,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Núñez,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Van Gaal,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Luís Figo,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Figo,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Catalans,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Figo,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Real Madrid,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Van Gaal,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Lorenzo Serra Ferrer,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
the summer of 2000,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Champions League,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
late in the season,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Carles Rexach,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
the last,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Champions League,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
the final day of the season,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Valencia,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Rivaldo,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
the Champions League,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Rexach,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Van Gaal,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Champions League,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
La Liga,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
as low as 15th,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
February 2003,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Van Gaal's,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Radomir Antić,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
the end of the season,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Antić,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Joan Gaspart,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
three years,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Gaspart,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Joan Laporta,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Dutch,NORP,https://en.wikipedia.org/wiki/FC_Barcelona
AC Milan,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Frank Rijkaard,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Ronaldinho,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Deco,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Henrik Larsson,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Ludovic Giuly,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Samuel Eto'o,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Rafael Márquez,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Edgar Davids,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Spanish,NORP,https://en.wikipedia.org/wiki/FC_Barcelona
Carles Puyol,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Andrés Iniesta,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Xavi,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Víctor Valdés,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
the Supercopa de España,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
2004–05,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Ronaldinho,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
the 2005–06 season,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Real Madrid,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Rijkaard,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Bernabéu,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Ronaldinho,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Real Madrid,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
the Champions League,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
English,NORP,https://en.wikipedia.org/wiki/FC_Barcelona
Arsenal,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Henrik Larsson,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Samuel Eto'o,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Juliano Belletti,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
pre-season,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
US,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Eto'o,NORP,https://en.wikipedia.org/wiki/FC_Barcelona
Lionel Messi,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Rijkaard,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Ronaldinho,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
La Liga,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
the season,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
the New Year,EVENT,https://en.wikipedia.org/wiki/FC_Barcelona
Real Madrid,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
the Copa del Rey,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Getafe 5–2,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Messi,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Diego Maradona's,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
the century,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
2006,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Brazilian,NORP,https://en.wikipedia.org/wiki/FC_Barcelona
the Champions League,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
the last 16,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Liverpool,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
the 2007–08 season third,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
the UEFA Champions League,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Manchester United,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Valencia,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
The day,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Real Madrid,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Joan Laporta,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Guardiola,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Frank Rijkaard's,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
30 June,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Pep Guardiola,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Frank Rijkaard's,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Guardiola,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Ronaldinho,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Deco,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Xavi,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Andrés Iniesta,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Lionel,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Barça,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Athletic Bilbao 4–1,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
2009,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Rey,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Real Madrid,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
three days later,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Barça,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
the season,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Manchester United 2–0,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Rome,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Messi,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Champions League,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Spanish,NORP,https://en.wikipedia.org/wiki/FC_Barcelona
2009,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Supercopa de España,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
2009,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
UEFA Super Cup,EVENT,https://en.wikipedia.org/wiki/FC_Barcelona
Shakhtar,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
European,NORP,https://en.wikipedia.org/wiki/FC_Barcelona
European Super Cups,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
December 2009,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
2009,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Club World Cup.[111,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Spanish,NORP,https://en.wikipedia.org/wiki/FC_Barcelona
2010,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
the Supercopa de España,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Laporta,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
June 2010,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Sandro Rosell,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
13 June,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
David Villa,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Valencia,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Javier Mascherano,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Liverpool,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
the 2010 World Cup,EVENT,https://en.wikipedia.org/wiki/FC_Barcelona
South Africa,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
La Masia,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Spain,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
11 July,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Iniesta,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
November 2010,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Real Madrid,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
El Clásico.[118,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
2010,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
December,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
La Masia,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Ballon,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Messi,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Iniesta,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Xavi,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
the 2010–11 season,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
April 2011,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
the Copa del Rey,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Real Madrid,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
May,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Manchester United,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
2011,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
2009,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
European,NORP,https://en.wikipedia.org/wiki/FC_Barcelona
August 2011,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
La Masia,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Cesc Fàbregas,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Arsenal,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Spanish,NORP,https://en.wikipedia.org/wiki/FC_Barcelona
Real Madrid,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Supercup,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Later the same month,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
the UEFA Super Cup,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Porto,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Messi,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Fàbregas,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Real Madrid's,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Guardiola,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
three years,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
December,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
the Club World Cup,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Copa Libertadores,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Santos 4–0,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Messi,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Xavi,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Guardiola,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Manchester United,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Alex Ferguson,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
2011,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
the Laureus World Sports Award for Team of the,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
the 2011–12 season,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
the Champions League,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Chelsea,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
30 June,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Tito,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Barça,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
the Copa del Rey,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
3–0,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Barça,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
summer of 2012,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Tito Vilanova,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Pep Guardiola,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
the entire season,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Lionel Messi,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
11 May 2013,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Spanish,NORP,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Real Madrid,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
the Copa del Rey,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
the Champions League,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Real Madrid,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Bayern Munich,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
19 July,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
three-month,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
December 2012.[137,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
22 July 2013,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
"Gerardo ""Tata"" Martino",PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
2013,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Supercopa de España,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
23 January 2014,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Sandro Rosell,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Josep,NORP,https://en.wikipedia.org/wiki/FC_Barcelona
Maria Bartomeu,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
the 2014–15 season,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
La Liga,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
Champions League,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
European,NORP,https://en.wikipedia.org/wiki/FC_Barcelona
17 May,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
23rd,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Atlético,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
La Liga,PERSON,https://en.wikipedia.org/wiki/FC_Barcelona
30 May,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Athletic Bilbao,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
the Copa del Rey,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
6 June,DATE,https://en.wikipedia.org/wiki/FC_Barcelona
Barcelona,GPE,https://en.wikipedia.org/wiki/FC_Barcelona
the 2015,EVENT,https://en.wikipedia.org/wiki/FC_Barcelona
Champions League Final,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
Juventus,ORG,https://en.wikipedia.org/wiki/FC_Barcelona
